step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
990.0,8,29.0,1.2608695652173914,1.335650708011118,7,223.0,0.05942189760065651,7,223.0
995.0,13,40.0,1.6666666666666667,1.3918203522916495,13,217.0,0.04694492301022918,13,217.0
1000.0,16,103.0,4.12,1.685201290591452,15,259.0,0.037641857179367674,15,259.0
1005.0,13,79.0,3.16,1.7998938167914602,13,267.0,0.04598723586559488,13,267.0
1010.0,11,55.0,2.391304347826087,1.7447934988991909,10,254.0,0.07697120892835063,10,254.0
1015.0,5,20.0,0.8695652173913043,1.8993439541764896,5,233.0,0.07364276369798262,5,233.0
1020.0,11,35.0,1.5217391304347827,1.247719357648114,10,247.0,0.042349051898404586,10,247.0
1025.0,10,28.0,1.2173913043478262,1.3292826551511399,9,243.0,0.054365570591166146,9,243.0
1030.0,13,45.0,1.9565217391304348,1.813520638320026,12,230.0,0.06386251512216688,12,230.0
1035.0,7,24.0,1.0909090909090908,1.8694050738680643,7,232.0,0.09172626736779231,7,232.0
1040.0,12,46.0,2.0,1.4187210571184978,11,254.0,0.05504560828676086,11,254.0
1045.0,11,39.0,1.625,0.8283483078496752,10,257.0,0.0364177718205778,10,257.0
1050.0,13,50.0,2.0833333333333335,0.9444998624636761,12,293.0,0.03133968798388333,12,293.0
1055.0,6,25.0,1.0416666666666667,1.5984431324710975,6,285.0,0.044190673012753624,6,285.0
1060.0,12,40.0,1.7391304347826086,1.2252077110893709,11,304.0,0.03723909603273501,11,304.0
1065.0,10,33.0,1.375,1.2231042353072266,9,296.0,0.04169898572056095,9,296.0
1070.0,14,49.0,2.130434782608696,1.599034680666735,13,275.0,0.06423682072974907,13,275.0
1075.0,9,30.0,1.3636363636363635,2.0610140466042215,9,268.0,0.10065377000031366,9,268.0
1080.0,13,53.0,2.2083333333333335,1.5706433605159658,12,293.0,0.06528893737049979,12,293.0
1085.0,10,44.0,1.8333333333333333,1.840850458344673,10,271.0,0.06413796537791142,10,271.0
1090.0,10,34.0,1.4782608695652173,1.6277079236257201,9,260.0,0.0734363081891937,9,260.0
1095.0,6,19.0,0.8260869565217391,1.7484250470545575,6,244.0,0.06295817200001279,6,244.0
1100.0,10,35.0,1.5217391304347827,1.6522380025980814,10,204.0,0.06769294793786816,10,204.0
1105.0,8,31.0,1.24,1.9176416121757434,7,186.0,0.060996627276931226,7,186.0
1110.0,13,35.0,1.4583333333333333,1.0906576539123078,12,201.0,0.03819347533307178,12,201.0
1115.0,7,23.0,0.9583333333333334,1.485458704277195,7,215.0,0.04534447244084215,7,215.0
1120.0,14,47.0,1.9583333333333333,1.5150149551230767,13,247.0,0.02810349924926871,13,247.0
1125.0,10,40.0,1.6666666666666667,1.7949862846799542,10,244.0,0.05118322365863255,10,244.0
1130.0,15,46.0,1.9166666666666667,1.65277792821649,14,262.0,0.051455390059384154,14,262.0
1135.0,7,26.0,1.0833333333333333,1.9118130782196314,7,271.0,0.0469213553576398,7,271.0
1140.0,9,36.0,1.565217391304348,2.1078422833551365,9,256.0,0.07053293598531042,9,256.0
1145.0,10,34.0,1.36,2.1752159954110475,10,241.0,0.05739025600978203,10,241.0
1150.0,12,42.0,1.826086956521739,2.0725552044207047,12,189.0,0.10336019739695422,12,189.0
1155.0,6,20.0,0.8695652173913043,2.3523954315732003,6,185.0,0.10880285994499536,6,185.0
1160.0,12,39.0,1.625,2.245254086099265,11,195.0,0.06533197944756464,11,195.0
1165.0,8,32.0,1.391304347826087,1.8764116433122293,8,196.0,0.05982334334103259,8,196.0
1170.0,9,23.0,0.9583333333333334,2.4382030962293513,8,177.0,0.07006215114644132,8,177.0
1175.0,14,75.0,3.260869565217391,1.2051957507245559,13,220.0,0.06028727643338396,13,220.0
1180.0,8,38.0,1.6521739130434783,1.7193687498389922,7,231.0,0.06375049612719423,7,231.0
1185.0,8,29.0,1.3181818181818181,1.2976787538807018,7,221.0,0.04261707465041427,7,221.0
1190.0,9,19.0,0.7916666666666666,1.575762838103169,9,214.0,0.054750371364063764,9,214.0
1195.0,11,41.0,1.8636363636363635,0.9913950644161272,10,188.0,0.07072513081191056,10,188.0
1200.0,7,20.0,0.8695652173913043,2.146595718479528,6,180.0,0.08752446199181291,6,180.0
1205.0,11,41.0,1.7083333333333333,1.741368950147342,10,172.0,0.07019158659528314,10,172.0
1210.0,8,24.0,0.96,1.612526867966268,8,174.0,0.03754930683166178,8,174.0
1215.0,11,33.0,1.434782608695652,2.1058911246562615,10,165.0,0.07610198544879135,10,165.0
1220.0,4,17.0,0.7727272727272727,1.7373019809017491,4,155.0,0.09145537135640928,4,155.0
1225.0,7,24.0,1.0909090909090908,2.4395364668464334,7,127.0,0.08773505029574341,7,127.0
1230.0,10,27.0,1.125,1.0017065767921183,10,132.0,0.055226369903426414,10,132.0
1235.0,13,47.0,1.9583333333333333,1.3871806565650007,12,159.0,0.031593677599943984,12,159.0
1240.0,6,25.0,1.0416666666666667,1.4117242006183364,6,179.0,0.05285987565638224,6,179.0
1245.0,13,31.0,1.2916666666666667,1.5242531868719222,12,198.0,0.028470922915904723,12,198.0
1250.0,10,33.0,1.434782608695652,0.9147360543551082,9,210.0,0.044346363532146084,9,210.0
1255.0,12,41.0,1.7083333333333333,0.9515178534366279,11,224.0,0.03435582153097594,11,224.0
1260.0,12,77.0,3.347826086956522,1.4256100161430523,11,267.0,0.059426638050749915,11,267.0
1265.0,9,39.0,1.625,1.1581084910823802,9,267.0,0.04789463514391033,9,267.0
1270.0,14,52.0,2.08,1.9977822072102214,13,261.0,0.04546449490800716,13,261.0
1275.0,10,39.0,1.625,1.5638888356931329,10,259.0,0.051607182731564345,10,259.0
1280.0,12,40.0,1.6666666666666667,2.9831243980791116,12,209.0,0.10025886448041836,12,209.0
1285.0,6,24.0,1.1428571428571428,2.0522240544327865,6,194.0,0.10507132916411069,6,194.0
